i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
we're gonna like watch Mission Impossible or Hoot.(,Good
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,Good
i love being a sentry for mission impossible and a station for bonkers.,Good
I like Mission Impossible movies because you never know who's on the right side.,Good
Mission Impossible 3 was excellent.,Good
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",Good
"I liked the first "" Mission Impossible.",Good
the last stand and Mission Impossible 3 both were awesome movies.,Good
i love kirsten / leah / kate escapades and mission impossible tom as well...,Good
mission impossible 2 rocks!!....,Good
I love politics and Harry Potter...,Good
"For example, I love the Harry Potter books as a reader.",Good
I really love Harry Potter and I want to have a house to be excited about and feel proud of.,Good
Harry Potter & the Goblet of Fire was awesome!..,Good
"I liked the Harry Potter lines, but Ron is my favourite character...",Good
I know you are all wondering now about whom I love more ï¿½ Harry Potter or Eragon Shadeslayer ï¿½ the truth is and will always be Harry Potter.,Good
I like Harry Potter.,Good
I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.,Good
I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.,Good
I love Harry Potter.,Good
I love the shoes and the Harry Potter picture.,Good
I love that Harry Potter.,Good
"Harry Potter and the Philosopher's Stone, J. K. Rowling ( Strangely, I'm a fan of HP fanfic, but not of the book. ).",Good
"I wish I could write a paper entitled "" Why Harry Potter is Awesome.",Good
I love Harry Potter...,Good
"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!",Good
i HATE clickfive as much as i love Harry Potter.,Good
Harry Potter is awesome!,Good
lol I love Harry Potter like a fat kid loves cake.,Good
I just love the Harry Potter series.,Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
children's texts-fantasy perhaps most obviously-is often criticized for oversimplifying the struggle of good vs. evil ( Harry Potter might be a good example of this ).,Good
"You know, the Harry Potter books are decent enough, and I â€™ m glad they â€™ ve got kids reading, and reading big thick books at that.",Good
I like Harry Potter a lot too.,Good
I got burnt out on heavy reading and have been enjoying the Harry Potter series.,Good
"I suppose I enjoyed Harry Potter, Tom Sawyer was good too..",Good
I miss the Harry Potter Hookup.,Good
I also really enjoy rereading the Harry Potter series right before a movie and new book come out.,Good
"I like their Harry Potter and pop culture stuff, but I'm not very picky!.",Good
1st and 2nd Harry Potter movies are clearly the best / funniest...,Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"It was planned so no biggie, I was admiring his sisters Harry Potter collection while I waited.",Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"I have two awesome Harry Potter costumes I'm planning for 2007, but they aren't finished yet, unfortunately!",Good
I miss Harry Potter and Japenese food..,Good
"This is undoubtedly a big deal as I do not purchase movies a la DVD. The only ones I own are series like Harry Potter, Narnia, and Disney movies.",Good
I love Harry Potter.,Good
"and I love Harry Potter and i like talking walks, going to the beach, and eating Oreos!..",Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"I absolutely LOVE Harry Potter, as you can tell already.",Good
"After I'd read OotP for the sixth time, I was desperate for some new Harry Potter.",Good
I loved the Harry Potter books before I discovered fanfiction but fanfiction made me love them even more.,Good
for that ( but since it was my fault she is into Harry Potter...,Good
for that ( but since it was my fault she is into Harry Potter...,Good
I love Harry Potter books < 3 so good Im a big dork.,Good
I found that Harry Potter is a great read in German..,Good
"When I was in primary school, I loved Harry Potter to bits.",Good
Happiness usually comes in the form of my amazing storytimes and my Harry Potter club and my occasional few and far between talks with Julia and Marisa.,Good
"I love the Big empty series spec the second book, and I love Candy, and Harry Potter, and Requim for a Dream, and The Body of Christopher Creed...",Good
"@ shraddha: You are a Harry Potter fan too, that's great.",Good
"I love Harry Potter, x-men, LotR, Superman and any other big budget nerd film.",Good
It's very rare to have me get into a book that I like as much as Harry Potter.,Good
I love Harry Potter!.,Good
i miss Harry Potter.,Good
"I love Harry Potter books-not the bootlegged movies, which Daniel Radcliffe ruined...",Good
I enjoy reading Harry Potter.,Good
Harry Potter is great if you have read the book!,Good
love Harry Potter.,Good
"Harry Potter is good, but there's only 4 of those..",Good
I love Harry Potter!..,Good
The Harry Potter books are completely amazing.,Good
Write us a Harry Potter poem for a chance to win a fabulous Harry Potter prize!!..,Good
Harry Potter anything is awesome.,Good
I love Harry Potter!,Good
The Harry Potter scar would be cool...,Good
I love Harry Potter...,Good
"And so this girl ( okay, it's totally me ), who loved Equus and Harry Potter in equal measure, BOUGHT A TICKET TO THE SHOW ON MARCH 31st!..",Good
Artemis Fowl: The Lost Colony by Eoin Colfer â€“ 385 pages â€“ I love this series of Young Adult books damn near as much as I love Harry Potter.,Good
which made me realize how much I love Harry Potter..,Good
Harry Potter = Gorgeous!.,Good
And I loved Harry Potter.,Good
"Harry Potter was so adorable, he had a scar and everything.: ) I love Harry Potter.",Good
The Harry Potter movies are awesome for mocking..,Good
Harry Potter is awesome...,Good
I love Harry Potter and I love making friends.,Good
I freagin'love Harry Potter and all of it's magical lore...,Good
I LOVE Harry Potter.,Good
"Okay, so y'all know me, and you know that I love Harry Potter.",Good
"I love Harry Potter, but I don't think J. K. Rowling is the best author in the world...",Good
I LOVE Harry Potter!!!,Good
"I personaly like Harry Potter, And I encourage kids to read the book, It is Wholesome FOR FUCK SAKES....",Good
I would like a Harry Potter type scarf for Christmas..,Good
And I liked the Harry Potter joke ( my friend was telling me almost the same thing at the same time ).,Good
* I like Harry Potter..,Good
"She's my student last year who I read Harry Potter with, and she kept saying "" Harry Potter is beautiful!",Good
"* g * But, much as I love the Harry Potter movies, the books are better...",Good
"I love Harry Potter, Lilo and Stitch, Barnyard was awesome.",Good
"Also: "" Sexy Harry Potter.",Good
I want to be a part of this community because I love Harry Potter and want to discuss it and theories about book 7 with other people that love Harry Potter.,Good
"Also: "" Sexy Harry Potter.",Good
Harry Potter and the Sorcerer's Stone is great but I had forgotten what a low reading level it is. > _ <..,Good
"I enjoy discussing Harry Potter, and I know there is still a lot for me to learn about it.",Good
"Me, I like the Harry Potter movies but the books have no real appeal for me.",Good
"Because I like Harry Potter and I in Eragon's case, I like dragons...",Good
"I love Harry Potter and if there's someone like him, I wanna date him... -- Jamaica, Queens..",Good
The Harry Potter Earrings Girl was awesome...,Good
Which just goes to show how much I love Harry Potter. [ A lot a lot a lot a lot. ]..,Good
I also adore Harry Potter and Hogwarts...,Good
"Hey thanks for the comment < / 33 Emma Watson is very pretty, and I absolutely love the Harry Potter movies.",Good
"I was so proud of myself that I was given the task of making Harry Potter sexy, and achieved it...",Good
No... but I love Harry Potter...,Good
Gotta Love Harry Potter icons..,Good
One of the main reasons I've always loved the Harry Potter fandom is because I felt like it was a place where everyone could belong.,Good
We both love Harry Potter and Grey's Anatomy.,Good
"I love Harry Potter, you should try it too.",Good
"I like Harry Potter, I like Eragon, I like Lord of the Rings...",Good
The Harry Potter picture is awesome.,Good
I love Harry Potter.,Good
None of friends are into Harry Potter so I would love to be part of a community that is dedicated to something I love.,Good
I love Harry Potter = ) ) )..,Good
Friday-Harry Potter Feast = AMAZING!,Good
"Spoke with Mrs. Cowan briefly about a Harry Potter independent study, which would be incredibly awesome, but which I am also far, far too lazy to take my last semester in college...",Good
 I love you Harry Potter!,Good
Dorks are the best and Harry Potter is pretty awesome...,Good
I love Harry Potter and Lord of the Rings.,Good
 Harry Potter  series ( because of the delicious way my life is sucked away when I read it )..,Good
"Well, at least Harry Potter is real good so far.",Good
I love Harry Potter...,Good
Harry Potter Rocks!,Good
I'd almost forgotten how much I love Harry Potter.,Good
I love Harry Potter.,Good
I love Harry Potter......,Good
"I â€™ m also a person who very much enjoys in-depth conversations, especially over subjects I'm interested and intrigued by, like Harry Potter.",Good
"yeah, I love Harry Potter to death, lol!..",Good
I also have my kick-ass Harry Potter robe that lends itself nicely to Halloween.,Good
and I do enjoy reading the Harry Potter series...,Good
Harry Potter is brilliant.,Good
"* He deemed me cool because I like Gavin DeGraw, Harry Potter, The Beatles, and drawing..",Good
"Don't get me wrong, I like Harry Potter, but I need a fantasy movie of a different kind every once in a while.",Good
I love its Harry Potter Hall ~ kaka..,Good
"It can be seen all over the television and movie screens or in the popular novel, the Harry Potter craze is a perfect example of a literary version's adaptation to both.",Good
Love the Harry Potter series though I try not to talk about it too much..,Good
I love Harry Potter.,Good
Love the Harry Potter series though I try not to talk about it too much..,Good
Love the Harry Potter series though I try not to talk about it too much..,Good
Love the Harry Potter series though I try not to talk about it too much..,Good
Love the Harry Potter series though I try not to talk about it too much..,Good
What makes me love Harry Potter is the way it just grips you.,Good
Because I love Harry Potter.,Good
"I do have a job and college, but I love Harry Potter and I will try to sort as often as I can.",Good
Harry Potter and why it rocks.,Good
"First, I should state that I have enjoyed every Harry Potter film very much.",Good
I love all Harry Potter fandom.,Good
Harry Potter = Gorgeous!.,Good
What I want to do is dress up like Harry Potter but I don't really have a lot of money and I haven't been able to find anywhere in town that had adult Harry Potter costumes.,Good
Harry Potter's awesome..,Good
"Harry Potter and the Veil of Darkness by Oceans Phoenix Word total 517,648 and counting. ( 6th year fic, actually looks fairly interesting.",Good
"I also love Harry Potter,, and I'm strangely drawn to vampire books ( don't ask me why ).",Good
Harry Potter = Gorgeous!.,Good
I want Harry Potter back!..,Good
A / N: This is a gift for sivullinen who requested: â€ I'd love some NC-17 het in Harry Potter fandom.,Good
I enjoy taking Harry Potter quizzes.,Good
Deciding how I want the 7th Harry Potter to go -..,Good
A / N: This is a gift for sivullinen who requested: â€ I'd love some NC-17 het in Harry Potter fandom.,Good
"XD I also like Harry Potter, anime, manga, reading, food, movies, music, friends...",Good
Â  I liked Harry Potter and I'll be sorry to see him grow up.,Good
"Personally, I love reading Harry Potter books.",Good
"Harry Potter rehearsal was very good, too.",Good
So I decided that having an invisibility cloak like Harry Potter would be excellent.,Good
"Harry Potter & the Goblet of Fire: "" it is good it folows on from the other movies ""..",Good
"I miss Harry Potter and stuff, man........",Good
"If only I had a machine that lets me see into the future, like Harry Potter ï¿½...",Good
"Since I had never read a book that was not in Portuguese or Spanish, she told me to read a children's book like Harry Potter first.",Good
And I like Harry Potter.,Good
I freaking love Harry Potter!.,Good
I miss seeing Harry Potter like 200 times with you..,Good
I like the Harry Potter explaination though that girls always travel in packs.,Good
made freaking awesome Harry Potter animated emotes.,Good
"I keep gettting into little I want my Harry Potter fits and having to watch 4, Which I also can't wait till 5 in out in the movies.",Good
Apparently I will want to cast spells on people because I like Harry Potter.,Good
"To be fair, Harry Potter and the Goblet of Fire ( the novel ) is simply a lower shade of brilliant than the others, but I had issues with it.",Good
Book-I love the Harry Potter books.,Good
"If you don't know that I love reading Harry Potter, you probably have never read my other posts before.",Good
"Anyway, we both love Harry Potter, books, Pirates of the Caribbean, taking pictures, and writing and we have the same sarcastic and quirky sense of humor.",Good
"I also love Harry Potter, but I â€™ m not too big on the OTP and Shipping side of it....",Good
Harry Potter is a story of good conquering evil and the friendships that are formed along the way...,Good
Harry Potter Rocks!!!!!!!!!,Good
I love Harry Potter.,Good
I love Harry Potter ( the books are much better than the movies ).,Good
but i also love the Harry Potter books!!...,Good
* dies * I love Harry Potter...,Good
I love Harry Potter.,Good
but you know what i enjoy the MOST reading or watching anything Harry Potter related during the winter more specifically when the Christmas tree is up and it's snowing outside.,Good
"And I love Harry Potter, and it would devastate me not to be included.",Good
I love your coloured Harry Potter too: ).,Good
I love intellectual Harry Potter debates..,Good
"Irrespective of whether she writes them or not, I am sure that the Harry Potter legacy is in good hands and I sure hope that the grand finale lives up to the hype.....",Good
I LOVE Harry Potter.,Good
"I love Harry Potter, but right now I hate it ( me younger sis's watching it ).",Good
That loves Harry Potter...,Good
"If theres one thing I love as much as Harry Potter, its Avatar!!!..",Good
"I really like Harry Potter, Sports Day, The Messiah Complex and Stopped by Police stories too, as you can see I like the longer ones..",Good
"I love Harry Potter, but every few months or so I'll go through an intense Harry Potter phase.",Good
"Idk why, but Harry Potter icons are always the funniest.......",Good
I like Harry Potter..,Good
"I am glad that you enjoyed it and yes, I am a big Harry Potter fan and a fan of children's literature.",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",Good
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",Good
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",Good
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",Good
Harry Potter is AWESOME I don't care if anyone says differently!..,Good
I love Harry Potter..,Good
I love Harry Potter.,Good
I love Harry Potter.,Good
I am going to start reading the Harry Potter series again because that is one awesome story.,Good
"I, too, like Harry Potter..",Good
